'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','att11','att12','att13','att14','att15','att16','att17','att18','att19','att20','att21',outlier
0.270833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-04,0.069637883,0.177257525,0.287037037,0.2109375,0
0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.28125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.739583333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.030640669,0.197324415,0.402777778,0.1734375,0
0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-04,0.091922006,0.135451505,0.319444444,0.1484375,0
0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698113,0.136490251,0.180602007,0.384259259,0.16875,0
0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55E-04,0.119777159,0.147157191,0.375,0.1390625,0
0.447916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698113,0.097493036,0.195652174,0.375,0.184375,0
0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.175487465,0.342809365,0.648148148,0.203125,0
0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245283,0.153203343,0.200668896,0.430555556,0.1703125,0
0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01809434,0.264623955,0.277591973,0.050925926,0.953125,0
0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01490566,0.258495822,0.202341137,0.050925926,0.6921875,0
0.197916667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.739583333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.89E-04,0.136490251,0.297658863,0.305555556,0.3359375,0
0.802083333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.89E-04,0.030640669,0.113712375,0.337962963,0.2734375,0
0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.018471698,0.019498607,0.132107023,0.217592593,0.19375,1
0.385416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.080779944,0.173913043,0.287037037,0.20625,0
0.854166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005471698,0.075208914,0.155518395,0.296296296,0.18125,0
0.541666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002641509,0.103064067,0.170568562,0.351851852,0.171875,0
0.677083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.097493036,0.177257525,0.25,0.2328125,0
0.541666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.111977716,0.212374582,0.421296296,0.1828125,0
0.510416667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754717,0.111977716,0.197324415,0.291666667,0.23125,0
0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-04,0.097493036,0.140468227,0.300925926,0.1609375,0
0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.097493036,0.168896321,0.342592593,0.1734375,0
0.3125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.003566038,0.164345404,0.260869565,0.388888889,0.240625,0
0.552083333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.55E-04,0.111977716,0.096989967,0.324074074,0.1046875,0
0.552083333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.89E-04,0.103064067,0.16722408,0.351851852,0.16875,0
0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886792,0.119777159,0.148829431,0.324074074,0.1609375,0
0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.069637883,0.133779264,0.384259259,0.125,0
0.28125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.89E-04,0.097493036,0.138795987,0.282407407,0.1671875,0
0.5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0.153203343,0.31270903,0.689814815,0.175,0
0.822916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.153203343,0.168896321,0.384259259,0.1578125,0
0.28125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0.086350975,0.148829431,0.328703704,0.1578125,0
0.645833333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.04178273,0.120401338,0.314814815,0.1328125,0
0.604166667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.43E-05,0.197771588,0.153846154,0.393518519,0.140625,0
0.6875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003924528,0.108635097,0.135451505,0.365740741,0.1328125,0
0.885416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0.108635097,0.128762542,0.208333333,0.19375,0
0.739583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886792,0.091922006,0.152173913,0.282407407,0.1828125,0
0.802083333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004528302,0.069637883,0.142140468,0.333333333,0.1484375,0
0.739583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003018868,0.119777159,0.175585284,0.439814815,0.146875,0
0.739583333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003566038,0.175487465,0.182575251,0.37962963,0.171984375,0
0.270833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003584906,0.080779944,0.170568562,0.37962963,0.160671875,0
0.635416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490566,0.113091922,0.128762542,0.333333333,0.1375,0
0.635416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002641509,0.21448468,0.158862876,0.310185185,0.1765625,0
0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003773585,0.142061281,0.220735786,0.37962963,0.209375,0
0.302083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.142061281,0.130434783,0.310185185,0.1453125,0
0.822916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001509434,0.125348189,0.204013378,0.402777778,0.18125,0
0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004339623,0.097493036,0.200668896,0.314814815,0.221875,0
0.583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.113091922,0.200668896,0.300925926,0.23125,0
0.583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886792,0.119777159,0.128762542,0.24537037,0.175,0
0.479166667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.113091922,0.162207358,0.314814815,0.1796875,0
0.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001509434,0.119777159,0.157190635,0.319444444,0.1703125,0
0.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0.103064067,0.202341137,0.37962963,0.190625,0
0.364583333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.058495822,0.112040134,0.199074074,0.175,0
0.15625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.43E-05,0.342618384,0.423076923,0.402777778,0.378125,0
0.28125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004716981,0.142061281,0.295986622,0.638888889,0.1765625,0
0.572916667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015471698,0.108635097,0.107023411,0.356481481,0.10625,1
0.3125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001509434,0.142061281,0.185618729,0.342592593,0.1890625,0
0.5625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.66E-04,0.111977716,0.123745819,0.388888889,0.115625,0
0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.66E-04,0.136490251,0.175585284,0.347222222,0.178125,0
0.427083333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0.108635097,0.212374582,0.393518519,0.19375,0
0.260416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.708333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.178929766,0.398148148,0.1625,0
0.291666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.119777159,0.14548495,0.37962963,0.1375,0
0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.197771588,0.5,0.731481481,0.265625,0
0.5625,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014339623,0.052924791,0.140468227,0.310185185,0.15625,0
0.291666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.147632312,0.168896321,0.37962963,0.159109375,0
0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009056604,0.13091922,0.18729097,0.310185185,0.2078125,0
0.40625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.086350975,0.155518395,0.37962963,0.146875,0
0.270833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003207547,0.103064067,0.240802676,0.472222222,0.1890625,0
0.510416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.108635097,0.198996656,0.402777778,0.178125,0
0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003924528,0.075208914,0.195652174,0.375,0.1859375,0
0.6875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.04735376,0.122073579,0.259259259,0.15625,0
0.59375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.113091922,0.173913043,0.356481481,0.1734375,0
0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.275766017,0.27090301,0.50462963,0.2,0
0.322916667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.72E-04,0.136490251,0.172240803,0.402777778,0.153125,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002075472,0.119777159,0.183946488,0.375,0.1765625,0
0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088679245,0.058495822,0.08361204,0.337962963,0.0875,1
0.802083333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001320755,0.086350975,0.16722408,0.490740741,0.1265625,0
0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002264151,0.030640669,0.098662207,0.189814815,0.1609375,0
0.739583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004339623,0.108635097,0.214046823,0.37962963,0.201609375,0
0.760416667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00245283,0.064066852,0.14548495,0.356481481,0.1453125,0
0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.108635097,0.153846154,0.37037037,0.15,0
0.708333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.77E-04,0.136490251,0.204013378,0.453703704,0.165625,0
0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.097493036,0.259197324,0.337962963,0.2703125,0
0.385416667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007358491,0.119777159,0.098662207,0.273148148,0.121875,0
0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.237458194,0.356481481,0.2375,0
0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132075472,0.025069638,0.001505017,0.402777778,0.00125,1
0.427083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058490566,0.04178273,0.018394649,0.472222222,0.0140625,1
0.71875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006981132,0.111977716,0.112040134,0.305555556,0.1265625,0
0.71875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001698113,0.111977716,0.113712375,0.291666667,0.1328125,0
0.302083333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.103064067,0.140468227,0.337962963,0.146875,0
0.28125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.108635097,0.188963211,0.347222222,0.190625,0
0.59375,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.77E-04,0.111977716,0.424749164,0.337962963,0.4390625,0
0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.103064067,0.220735786,0.375,0.2109375,0
0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.103064067,0.160535117,0.333333333,0.16875,0
0.645833333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.04735376,0.180602007,0.300925926,0.20625,0
0.645833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698113,0.113091922,0.252508361,0.486111111,0.19375,0
0.645833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002641509,0.103064067,0.193979933,0.37962963,0.182734375,0
0.364583333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003924528,0.13091922,0.295986622,0.550925926,0.2015625,0
0.729166667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.086350975,0.200668896,0.296296296,0.234375,0
0.4375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.111977716,0.326086957,0.421296296,0.28125,0
0.4375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00490566,0.097493036,0.225752508,0.393518519,0.20625,0
0.510416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.097493036,0.202341137,0.37037037,0.19375,0
0.427083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004339623,0.058495822,0.152173913,0.259259259,0.1953125,0
0.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003924528,0.04178273,0.122073579,0.277777778,0.15,0
0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005849057,0.13091922,0.142140468,0.356481481,0.1421875,0
0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.208913649,0.418060201,0.444444444,0.34375,0
0.375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.190635452,0.337962963,0.196875,0
0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.108635097,0.142140468,0.37962963,0.13390625,0
0.260416667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.020754717,0.111977716,0.14548495,0.402777778,0.13125,0
0.260416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.281337047,0.309364548,0.458333333,0.246875,0
0.864583333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.036211699,0.225752508,0.310185185,0.253125,0
0.604166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008113208,0.064066852,0.095317726,0.305555556,0.1078125,0
0.635416667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.77E-04,0.04178273,0.204013378,0.337962963,0.2109375,0
0.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.103064067,0.178929766,0.398148148,0.1625,0
0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005283019,0.119777159,0.172240803,0.342592593,0.1765625,0
0.802083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011886792,0.058495822,0.090301003,0.319444444,0.0984375,1
0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.069637883,0.182274247,0.356481481,0.18125,0
0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047169811,0.019498607,0.06187291,0.203703704,0.096875,1
0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001886792,0.086350975,0.152173913,0.356481481,0.1515625,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.197916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698113,0.181058496,0.257525084,0.694444444,0.1421875,0
0.604166667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.153203343,0.234113712,0.37962963,0.2203125,0
0.572916667,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.004150943,0.075208914,0.143812709,0.277777778,0.175,0
0.177083333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.113091922,0.197324415,0.439814815,0.1640625,0
0.802083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698113,0.125348189,0.183946488,0.421296296,0.159375,0
0.708333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012830189,0.119777159,0.12541806,0.384259259,0.1170625,1
0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698113,0.147632312,0.18729097,0.527777778,0.1328125,0
0.46875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001509434,0.113091922,0.177257525,0.342592593,0.1828125,0
0.677083333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.136490251,0.234113712,0.5,0.1734375,0
0.677083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.086350975,0.225752508,0.361111111,0.221875,0
0.364583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001509434,0.125348189,0.117056856,0.402777778,0.103125,0
0.645833333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.08361204,0.314814815,0.0921875,0
0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3.77E-04,0.13091922,0.225752508,0.37962963,0.21265625,0
0.697916667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.697916667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003018868,0.136490251,0.162207358,0.425925926,0.1375,0
0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005660377,0.103064067,0.173913043,0.37962963,0.163828125,0
0.583333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.89E-04,0.13091922,0.132107023,0.333333333,0.1390625,0
0.291666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00245283,0.04735376,0.120401338,0.25,0.159375,0
0.291666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.04735376,0.086956522,0.273148148,0.109375,0
0.791666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.086350975,0.137123746,0.324074074,0.1484375,0
0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-04,0.13091922,0.212374582,0.375,0.2015625,0
0.635416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002075472,0.091922006,0.172240803,0.393518519,0.1578125,0
0.354166667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003566038,0.119777159,0.132107023,0.365740741,0.128125,0
0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.111977716,0.100334448,0.356481481,0.1,0
0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55E-04,0.13091922,0.16722408,0.439814815,0.140625,0
0.489583333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.89E-04,0.111977716,0.195652174,0.342592593,0.2015625,0
0.354166667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004339623,0.13091922,0.214046823,0.435185185,0.1796875,0
0.802083333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.182575251,0.37962963,0.171984375,0
0.645833333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00490566,0.069637883,0.210702341,0.416666667,0.184375,0
0.53125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002075472,0.147632312,0.262541806,0.472222222,0.20625,0
0.697916667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.097493036,0.130434783,0.277777778,0.159375,0
0.239583333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.006226415,0.064066852,0.113712375,0.324074074,0.121875,0
0.645833333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55E-04,0.075208914,0.188963211,0.393518519,0.1734375,0
0.697916667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.119777159,0.162207358,0.319444444,0.1765625,0
0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002830189,0.091922006,0.182274247,0.356481481,0.18125,0
0.604166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001320755,0.086350975,0.212374582,0.416666667,0.1859375,0
0.583333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001886792,0.086350975,0.118729097,0.37037037,0.1140625,0
0.583333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.119777159,0.247491639,0.388888889,0.2296875,0
0.604166667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004339623,0.108635097,0.120401338,0.240740741,0.1640625,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-04,0.169916435,0.212374582,0.37962963,0.200046875,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55E-04,0.125348189,0.175585284,0.356481481,0.175,0
0.3125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.003566038,0.158774373,0.262541806,0.583333333,0.1703125,0
0.364583333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003566038,0.111977716,0.155518395,0.273148148,0.1921875,0
0.739583333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.55E-04,0.111977716,0.307692308,0.49537037,0.23125,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.136490251,0.178929766,0.421296296,0.153125,0
0.729166667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.075208914,0.197324415,0.324074074,0.2125,0
0.34375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.21448468,0.331103679,0.550925926,0.2265625,0
0.291666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.89E-04,0.169916435,0.234113712,0.740740741,0.121875,0
0.708333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001509434,0.13091922,0.118729097,0.37037037,0.1140625,0
0.708333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.43E-05,0.142061281,0.152173913,0.328703704,0.1625,0
0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001320755,0.108635097,0.138795987,0.333333333,0.146875,0
0.322916667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.43E-04,0.164345404,0.275919732,0.763888889,0.140625,0
0.322916667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.89E-04,0.103064067,0.20735786,0.273148148,0.2515625,0
0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886792,0.086350975,0.123745819,0.296296296,0.14375,0
0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E-04,0.097493036,0.225752508,0.375,0.215625,0
